LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
1.0,11.0,0.0,6.0,1.0,12.0,6.0,0.26,2.0,1.0,0.17,14.0,6.0,1.0,17.0,0.0,6.0,1.0,27.73,17.33,8332.75,0.16,100.0,0.06,462.93,480.74,1.0,5.0,6.0,10.0,0.17,40.0,60.0,15.0,13.0,36.0,29.17,23.0,0
53.0,15.0,6.0,1.0,48.0,16.0,8.0,0.03,2.0,2.0,0.25,67.0,8.0,1.0,309.0,0.0,2.0,0.25,193.62,34.08,224856.06,2.2,1035.0,0.03,12492.0,6598.17,1.0,7.0,8.0,61.0,0.02,367.0,668.0,70.0,13.0,413.0,13.69,310.0,0
0.0,5.0,0.0,0.0,6.0,8.0,3.0,0.19,4.0,1.0,0.33,10.0,1.0,0.0,16.0,0.0,3.0,1.0,33.33,4.8,768.0,0.05,40.0,0.21,42.67,160.0,0.33,2.0,4.0,9.0,0.11,16.0,24.0,10.0,6.0,27.0,27.27,16.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,8.0,3.0,72.0,0.01,8.0,0.33,4.0,24.0,1.0,0.0,0.0,2.0,0.25,2.0,6.0,2.0,6.0,4.0,0.0,2.0,0
2.0,15.0,0.0,1.0,8.0,16.0,8.0,0.44,2.0,1.0,0.13,18.0,8.0,1.0,17.0,0.0,6.0,0.75,28.13,9.17,2363.56,0.09,57.0,0.11,131.31,257.83,1.0,7.0,8.0,12.0,0.27,20.0,37.0,12.0,11.0,30.0,34.62,18.0,0
25.0,106.0,6.0,26.0,51.0,190.0,60.0,0.14,90.0,55.0,0.92,216.0,9.0,0.14,405.0,0.0,38.0,0.63,83.53,152.19,1934693.36,4.24,1828.0,0.01,107482.96,12712.27,0.15,50.0,95.0,158.0,0.12,774.0,1054.0,89.0,35.0,512.0,15.98,431.0,1
7.0,13.0,0.0,0.0,5.0,24.0,7.0,0.13,12.0,1.0,0.14,27.0,1.0,0.0,53.0,0.0,7.0,1.0,27.14,62.12,104712.92,0.56,347.0,0.02,5817.38,1685.72,0.14,6.0,12.0,22.0,0.1,176.0,171.0,17.0,12.0,70.0,8.62,53.0,0
189.0,21.0,10.0,1.0,222.0,32.0,11.0,0.01,12.0,7.0,0.64,230.0,6.0,0.5,794.0,0.0,2.0,0.18,607.16,62.62,2380904.39,12.67,4780.0,0.02,132272.48,38021.06,0.55,10.0,16.0,221.0,0.01,1816.0,2964.0,232.0,16.0,1208.0,21.93,795.0,0
14.0,7.0,4.0,2.0,33.0,12.0,4.0,0.12,6.0,4.0,1.0,16.0,1.0,0.0,32.0,0.0,4.0,1.0,61.47,14.3,12570.48,0.29,162.0,0.07,698.36,879.05,0.25,3.0,6.0,14.0,0.05,66.0,96.0,30.0,13.0,83.0,52.24,34.0,0
4.0,9.0,0.0,1.0,1.0,16.0,5.0,0.19,8.0,1.0,0.2,17.0,1.0,0.0,26.0,0.0,5.0,1.0,11.4,37.14,15731.82,0.14,98.0,0.03,873.99,423.55,0.2,4.0,8.0,14.0,0.15,40.0,58.0,7.0,13.0,34.0,7.14,27.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,9.83,2.0,39.3,0.01,7.0,0.5,2.18,19.65,1.0,0.0,0.0,2.0,0.2,3.0,4.0,3.0,4.0,5.0,0.0,2.0,0
6.0,1.0,1.0,0.0,11.0,0.0,1.0,0.14,0.0,1.0,1.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,25.48,7.2,1321.03,0.06,44.0,0.14,73.39,183.48,1.0,0.0,0.0,5.0,0.04,18.0,26.0,10.0,8.0,26.0,61.11,7.0,0
3.0,11.0,5.0,1.0,2.0,16.0,6.0,0.26,6.0,4.0,0.67,23.0,3.0,0.4,22.0,0.0,6.0,1.0,25.35,25.65,16675.18,0.22,123.0,0.04,926.4,650.1,0.5,5.0,8.0,19.0,0.19,54.0,69.0,20.0,19.0,31.0,12.0,23.0,0
0.0,8.0,1.0,0.0,0.0,8.0,5.0,0.19,4.0,2.0,0.4,16.0,1.0,0.0,27.0,0.0,4.0,0.8,25.15,13.59,4646.88,0.11,69.0,0.07,258.16,341.84,0.2,2.0,4.0,13.0,0.17,29.0,40.0,16.0,15.0,29.0,0.0,27.0,0
7.0,9.0,4.0,1.0,0.0,16.0,5.0,0.11,8.0,5.0,1.0,20.0,1.0,0.0,44.0,0.0,5.0,1.0,36.2,18.57,12476.19,0.22,129.0,0.05,693.12,672.02,0.2,4.0,8.0,17.0,0.09,61.0,68.0,23.0,14.0,54.0,2.22,45.0,1
102.0,13.0,8.0,1.0,98.0,20.0,7.0,0.02,8.0,5.0,0.71,120.0,4.0,0.5,348.0,0.0,2.0,0.29,303.64,36.88,412991.15,3.73,1580.0,0.03,22943.95,11198.19,0.57,6.0,10.0,115.0,0.01,595.0,985.0,121.0,15.0,551.0,22.15,349.0,0
0.0,7.0,3.0,2.0,4.0,14.0,4.0,0.18,6.0,4.0,1.0,15.0,1.0,0.0,20.0,0.0,4.0,1.0,20.3,12.27,3057.42,0.08,53.0,0.08,169.86,249.12,0.25,4.0,7.0,13.0,0.13,18.0,35.0,11.0,15.0,32.0,23.08,22.0,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,22.56,3.38,257.0,0.03,20.0,0.3,14.28,76.15,1.0,0.0,0.0,2.0,0.14,9.0,11.0,8.0,6.0,7.0,20.0,4.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6.0,0.0,0.0,15.51,1.0,0.0,0.0,2.0,0.25,0.0,6.0,0.0,6.0,4.0,0.0,2.0,0
7.0,9.0,4.0,0.0,3.0,16.0,5.0,0.16,8.0,5.0,1.0,26.0,1.0,0.0,32.0,0.0,0.0,0.0,53.01,14.59,11280.01,0.26,152.0,0.07,626.67,773.29,0.2,4.0,8.0,23.0,0.11,61.0,91.0,23.0,11.0,44.0,8.57,32.0,0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,1.0,0.5,5.0,1.0,0.0,6.0,0.0,2.0,1.0,5.89,7.0,288.46,0.01,13.0,0.14,16.03,41.21,0.5,1.0,2.0,5.0,0.25,4.0,9.0,2.0,7.0,8.0,0.0,6.0,0
6.0,35.0,1.0,4.0,42.0,52.0,18.0,0.25,18.0,4.0,0.22,56.0,12.0,0.65,68.0,0.0,12.0,0.67,53.72,20.28,22087.53,0.36,202.0,0.05,1227.09,1089.25,0.67,17.0,34.0,40.0,0.14,73.0,129.0,27.0,15.0,126.0,40.35,72.0,0
2.0,23.0,0.0,1.0,45.0,30.0,12.0,0.46,8.0,1.0,0.08,31.0,9.0,0.73,25.0,1.0,12.0,1.0,14.1,25.14,8911.73,0.12,85.0,0.04,495.1,354.44,0.75,11.0,15.0,21.0,0.16,32.0,53.0,7.0,11.0,75.0,64.79,26.0,0
0.0,3.0,0.0,0.0,1.0,4.0,2.0,0.29,2.0,1.0,0.5,5.0,1.0,0.0,7.0,0.0,2.0,1.0,13.45,3.6,174.36,0.02,14.0,0.28,9.69,48.43,0.5,1.0,2.0,5.0,0.2,6.0,8.0,5.0,6.0,10.0,12.5,7.0,0
2.0,5.0,1.0,22.0,0.0,16.0,3.0,0.1,4.0,2.0,0.67,10.0,1.0,0.0,9.0,0.0,3.0,1.0,26.53,12.27,3994.03,0.11,71.0,0.08,221.89,325.53,0.33,6.0,8.0,9.0,0.07,29.0,42.0,13.0,11.0,42.0,70.97,31.0,0
3.0,5.0,2.0,1.0,0.0,8.0,3.0,0.21,4.0,1.0,0.33,11.0,1.0,0.0,13.0,0.0,3.0,1.0,27.01,5.6,846.92,0.05,37.0,0.18,47.05,151.24,0.33,2.0,4.0,10.0,0.16,16.0,21.0,10.0,7.0,19.0,7.14,14.0,0
12.0,16.0,6.0,1.0,0.0,10.0,12.0,0.29,4.0,10.0,0.83,34.0,3.0,0.18,40.0,0.0,11.0,0.92,44.65,23.91,25522.46,0.36,180.0,0.04,1417.91,1067.53,0.25,3.0,5.0,24.0,0.22,79.0,101.0,38.0,23.0,55.0,2.44,41.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,1.0,0.0,0.0,3.0,0.2,2.0,4.0,2.0,4.0,5.0,0.0,2.0,0
1.0,3.0,2.0,1.0,0.0,4.0,2.0,0.13,2.0,1.0,0.5,8.0,1.0,0.0,14.0,0.0,2.0,1.0,13.97,14.93,3112.55,0.07,50.0,0.07,172.92,208.5,0.5,1.0,2.0,8.0,0.11,19.0,31.0,7.0,11.0,18.0,6.67,15.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,9.0,3.0,81.0,0.01,9.0,0.33,4.5,27.0,1.0,0.0,0.0,3.0,0.2,2.0,7.0,2.0,6.0,5.0,0.0,2.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,8.0,3.0,72.0,0.01,8.0,0.33,4.0,24.0,1.0,0.0,0.0,3.0,0.17,2.0,6.0,2.0,6.0,6.0,0.0,2.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5.8,2.0,23.22,0.0,5.0,0.5,1.29,11.61,1.0,0.0,0.0,2.0,0.25,1.0,4.0,1.0,4.0,4.0,0.0,2.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,11.07,3.0,99.66,0.01,10.0,0.33,5.54,33.22,1.0,0.0,0.0,2.0,0.25,4.0,6.0,4.0,6.0,4.0,0.0,2.0,0
3.0,7.0,5.0,1.0,2.0,10.0,4.0,0.21,4.0,3.0,0.75,16.0,3.0,0.67,18.0,0.0,3.0,0.75,23.39,8.64,1744.95,0.07,46.0,0.12,96.94,202.05,0.75,3.0,5.0,14.0,0.15,19.0,27.0,11.0,10.0,26.0,14.29,19.0,0
1.0,7.0,2.0,1.0,11.0,8.0,4.0,0.29,2.0,2.0,0.5,11.0,4.0,1.0,13.0,0.0,4.0,1.0,18.66,10.91,2220.66,0.07,45.0,0.09,123.37,203.56,1.0,3.0,4.0,9.0,0.13,20.0,25.0,11.0,12.0,32.0,48.0,14.0,1
24.0,7.0,19.0,1.0,43.0,12.0,4.0,0.12,6.0,4.0,1.0,32.0,1.0,0.0,32.0,0.0,4.0,1.0,107.7,6.85,5050.51,0.25,127.0,0.15,280.58,737.53,0.25,3.0,6.0,30.0,0.04,63.0,64.0,46.0,10.0,102.0,57.89,33.0,1
11.0,9.0,5.0,1.0,6.0,8.0,6.0,0.15,4.0,4.0,0.67,20.0,1.0,0.0,40.0,0.0,6.0,1.0,32.18,40.04,51598.13,0.43,232.0,0.02,2866.56,1288.66,0.17,2.0,4.0,16.0,0.09,91.0,141.0,25.0,22.0,70.0,14.89,41.0,1
58.0,201.0,6.0,29.0,333.0,334.0,101.0,0.2,134.0,23.0,0.23,388.0,71.0,0.7,483.0,0.0,55.0,0.54,103.15,135.56,1895571.32,4.66,2062.0,0.01,105309.52,13983.16,0.7,100.0,171.0,289.0,0.11,794.0,1268.0,82.0,28.0,905.0,42.84,512.0,1
0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.17,1.0,0.0,1.0,0.0,6.0,80.0,4.0,0
4.0,17.0,1.0,2.0,8.0,26.0,9.0,0.26,10.0,2.0,0.22,29.0,8.0,0.88,32.0,0.0,9.0,1.0,36.47,15.75,9048.06,0.19,112.0,0.06,502.67,574.48,0.89,8.0,13.0,22.0,0.19,42.0,70.0,20.0,15.0,48.0,23.81,34.0,0
2.0,7.0,2.0,6.0,3.0,12.0,4.0,0.2,6.0,3.0,0.75,15.0,1.0,0.0,14.0,0.0,4.0,1.0,31.38,11.37,4055.14,0.12,72.0,0.09,225.29,356.7,0.25,3.0,6.0,13.0,0.15,36.0,36.0,19.0,12.0,27.0,39.13,20.0,1
94.0,45.0,22.0,9.0,139.0,84.0,23.0,0.05,40.0,21.0,0.91,155.0,5.0,0.18,424.0,0.0,12.0,0.52,303.91,32.18,314862.84,3.26,1402.0,0.03,17492.38,9782.15,0.22,22.0,42.0,134.0,0.03,515.0,887.0,112.0,14.0,668.0,25.87,433.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,2.0,1.0,0.0,3.0,7.0,1.0,1.0,30.67,3.0,276.0,0.03,23.0,0.33,15.33,92.0,1.0,0.0,0.0,3.0,0.14,10.0,13.0,10.0,6.0,7.0,0.0,3.0,0
12.0,1.0,2.0,0.0,24.0,0.0,1.0,0.01,0.0,1.0,1.0,9.0,1.0,0.0,99.0,0.0,0.0,0.0,48.76,74.29,269083.18,1.21,712.0,0.01,14949.07,3622.27,1.0,0.0,0.0,10.0,0.01,240.0,472.0,21.0,13.0,137.0,19.51,99.0,0
1.0,5.0,1.0,16.0,0.0,14.0,3.0,0.12,4.0,2.0,0.67,10.0,1.0,0.0,9.0,0.0,3.0,1.0,22.7,11.0,2747.01,0.08,56.0,0.09,152.61,249.73,0.33,5.0,7.0,9.0,0.09,22.0,34.0,11.0,11.0,32.0,64.0,25.0,0
4.0,15.0,7.0,4.0,3.0,20.0,1.0,0.02,10.0,1.0,1.0,37.0,1.0,0.0,53.0,0.0,1.0,1.0,61.35,18.11,20109.39,0.37,193.0,0.06,1117.19,1110.69,1.0,5.0,10.0,30.0,0.01,86.0,107.0,38.0,16.0,67.0,11.67,57.0,0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.05,0.0,1.0,1.0,2.0,1.0,0.0,20.0,0.0,0.0,0.0,130.16,2.57,860.66,0.11,73.0,0.39,47.81,334.7,1.0,0.0,0.0,3.0,0.05,36.0,37.0,21.0,3.0,22.0,0.0,20.0,0
4.0,1.0,2.0,1.0,3.0,0.0,1.0,0.13,0.0,1.0,1.0,3.0,1.0,0.0,7.0,0.0,1.0,1.0,5.0,27.0,3642.78,0.04,39.0,0.04,202.38,134.92,1.0,0.0,0.0,4.0,0.06,12.0,27.0,2.0,9.0,17.0,36.36,8.0,0
2.0,5.0,1.0,22.0,0.0,16.0,3.0,0.1,4.0,2.0,0.67,10.0,1.0,0.0,9.0,0.0,3.0,1.0,36.38,9.38,3202.41,0.11,71.0,0.11,177.91,341.32,0.33,6.0,8.0,9.0,0.07,29.0,42.0,17.0,11.0,46.0,70.97,31.0,0
10.0,3.0,5.0,0.0,18.0,8.0,2.0,0.06,4.0,2.0,1.0,21.0,1.0,0.0,35.0,0.0,2.0,1.0,60.99,27.71,46829.13,0.56,291.0,0.04,2601.62,1689.94,0.5,2.0,4.0,21.0,0.03,117.0,174.0,38.0,18.0,65.0,33.96,35.0,0
2.0,9.0,3.0,0.0,4.0,14.0,5.0,0.26,6.0,4.0,0.8,17.0,3.0,0.5,19.0,0.0,5.0,1.0,31.62,9.63,2929.01,0.1,64.0,0.1,162.72,304.31,0.6,4.0,7.0,14.0,0.19,28.0,36.0,16.0,11.0,27.0,17.39,19.0,0
5.0,7.0,1.0,2.0,6.0,12.0,4.0,0.22,6.0,2.0,0.5,16.0,1.0,0.0,16.0,0.0,4.0,1.0,25.0,11.6,3364.56,0.1,61.0,0.09,186.92,290.05,0.25,3.0,6.0,14.0,0.13,29.0,32.0,15.0,12.0,31.0,33.33,18.0,1
2.0,3.0,1.0,2.0,0.0,4.0,2.0,0.25,2.0,1.0,0.5,6.0,1.0,0.0,6.0,1.0,2.0,1.0,10.58,9.0,856.65,0.03,25.0,0.11,47.59,95.18,0.5,1.0,2.0,6.0,0.15,10.0,15.0,5.0,9.0,13.0,25.0,8.0,0
2.0,15.0,0.0,2.0,2.0,24.0,8.0,0.35,10.0,1.0,0.13,27.0,6.0,0.71,21.0,0.0,6.0,0.75,15.56,19.2,5736.61,0.1,67.0,0.05,318.7,298.78,0.75,7.0,12.0,21.0,0.28,32.0,35.0,10.0,12.0,29.0,16.0,23.0,0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.09,0.0,1.0,1.0,2.0,1.0,0.0,11.0,0.0,0.0,0.0,2.22,4.5,45.0,0.0,10.0,0.22,2.5,10.0,1.0,0.0,0.0,3.0,0.07,9.0,1.0,1.0,1.0,14.0,0.0,11.0,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,1.0,0.0,0.0,2.0,0.25,2.0,4.0,2.0,4.0,4.0,0.0,2.0,0
1.0,3.0,2.0,0.0,1.0,4.0,2.0,0.15,2.0,2.0,1.0,6.0,1.0,0.0,13.0,0.0,2.0,1.0,14.5,8.67,1088.9,0.04,33.0,0.12,60.49,125.64,0.5,1.0,2.0,6.0,0.11,13.0,20.0,6.0,8.0,19.0,7.14,13.0,0
0.0,1.0,0.0,14.0,0.0,0.0,1.0,0.06,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,18.0,87.5,16.0,0
5.0,1.0,30.0,1.0,4.0,0.0,1.0,0.02,0.0,1.0,1.0,31.0,1.0,0.0,58.0,0.0,1.0,1.0,201.59,7.24,10564.15,0.49,256.0,0.14,586.9,1459.31,1.0,0.0,0.0,32.0,0.01,111.0,145.0,46.0,6.0,70.0,7.94,59.0,0
3.0,33.0,2.0,8.0,15.0,30.0,23.0,0.24,14.0,2.0,0.09,71.0,5.0,0.18,89.0,0.0,16.0,0.7,23.67,94.73,212429.97,0.75,360.0,0.01,11801.66,2242.37,0.22,8.0,15.0,50.0,0.19,141.0,219.0,32.0,43.0,119.0,20.54,97.0,0
13.0,1.0,2.0,2.0,25.0,0.0,1.0,0.08,0.0,1.0,1.0,3.0,1.0,0.0,10.0,0.0,0.0,0.0,38.53,6.75,1755.38,0.09,56.0,0.15,97.52,260.06,1.0,0.0,0.0,4.0,0.02,24.0,32.0,16.0,9.0,52.0,72.97,12.0,0
1.0,3.0,0.0,0.0,1.0,4.0,2.0,0.18,2.0,1.0,0.5,6.0,1.0,0.0,11.0,0.0,0.0,0.0,17.44,4.67,379.91,0.03,22.0,0.21,21.11,81.41,0.5,1.0,2.0,6.0,0.13,8.0,14.0,6.0,7.0,15.0,8.33,11.0,0
5.0,9.0,8.0,0.0,9.0,16.0,5.0,0.13,8.0,5.0,1.0,25.0,1.0,0.0,39.0,0.0,5.0,1.0,21.41,15.0,4816.26,0.11,77.0,0.07,267.57,321.08,0.2,4.0,8.0,22.0,0.09,30.0,47.0,9.0,9.0,55.0,18.75,39.0,0
4.0,13.0,1.0,3.0,0.0,24.0,7.0,0.23,12.0,2.0,0.29,26.0,1.0,0.0,28.0,0.0,6.0,0.86,16.85,20.68,7206.73,0.12,76.0,0.05,400.37,348.46,0.14,6.0,12.0,21.0,0.19,35.0,41.0,11.0,13.0,37.0,9.68,31.0,0
12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.08,0.0,1.0,1.0,2.0,1.0,0.0,12.0,0.0,0.0,0.0,2.2,5.0,55.0,0.0,11.0,0.2,3.06,11.0,1.0,0.0,0.0,3.0,0.04,10.0,1.0,1.0,1.0,27.0,0.0,12.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,9.51,0.5,2.38,0.0,3.0,2.0,0.13,4.75,1.0,0.0,0.0,2.0,0.2,2.0,1.0,2.0,1.0,5.0,0.0,4.0,0
3.0,29.0,2.0,3.0,8.0,48.0,15.0,0.15,20.0,3.0,0.2,51.0,10.0,0.64,94.0,0.0,13.0,0.87,32.34,46.88,71061.75,0.51,306.0,0.02,3947.88,1515.98,0.67,14.0,24.0,38.0,0.14,100.0,206.0,16.0,15.0,110.0,10.48,97.0,1
0.0,9.0,0.0,0.0,0.0,12.0,5.0,0.28,4.0,1.0,0.2,14.0,4.0,0.75,18.0,0.0,5.0,1.0,34.47,5.45,1025.57,0.06,46.0,0.18,56.98,188.02,0.8,4.0,6.0,11.0,0.24,20.0,26.0,11.0,6.0,21.0,0.0,18.0,0
11.0,39.0,3.0,2.0,5.0,40.0,24.0,0.43,12.0,5.0,0.21,61.0,19.0,0.78,54.0,0.0,5.0,0.21,39.56,29.59,34648.03,0.39,193.0,0.03,1924.89,1170.76,0.79,14.0,20.0,39.0,0.32,73.0,120.0,37.0,30.0,74.0,11.48,56.0,0
2.0,7.0,0.0,0.0,0.0,12.0,4.0,0.16,6.0,1.0,0.25,16.0,1.0,0.0,25.0,0.0,4.0,1.0,29.71,7.0,1456.0,0.07,52.0,0.14,80.89,208.0,0.25,3.0,6.0,14.0,0.13,18.0,34.0,9.0,7.0,31.0,0.0,25.0,1
5.0,9.0,4.0,0.0,1.0,16.0,5.0,0.22,8.0,1.0,0.2,21.0,1.0,0.0,23.0,0.0,5.0,1.0,19.58,11.5,2589.52,0.08,54.0,0.09,143.86,225.18,0.2,4.0,8.0,18.0,0.16,23.0,31.0,9.0,9.0,31.0,4.17,23.0,0
3.0,5.0,0.0,0.0,9.0,8.0,3.0,0.19,4.0,1.0,0.33,10.0,1.0,0.0,16.0,0.0,3.0,1.0,30.86,6.22,1194.67,0.06,48.0,0.16,66.37,192.0,0.33,2.0,4.0,9.0,0.09,16.0,32.0,9.0,7.0,35.0,36.0,16.0,0
3.0,11.0,3.0,3.0,4.0,20.0,6.0,0.13,10.0,4.0,0.67,26.0,1.0,0.0,43.0,0.0,6.0,1.0,32.91,18.55,11326.3,0.2,120.0,0.05,629.24,610.5,0.17,5.0,10.0,22.0,0.11,47.0,73.0,19.0,15.0,55.0,14.0,46.0,0
7.0,15.0,5.0,10.0,6.0,18.0,9.0,0.16,8.0,8.0,0.89,36.0,4.0,0.38,47.0,0.0,8.0,0.89,34.55,38.32,50736.47,0.44,229.0,0.03,2818.69,1323.93,0.44,5.0,9.0,29.0,0.13,99.0,130.0,31.0,24.0,72.0,25.4,57.0,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,11.07,3.0,99.66,0.01,10.0,0.33,5.54,33.22,1.0,0.0,0.0,2.0,0.25,4.0,6.0,4.0,6.0,4.0,0.0,2.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,10.8,2.5,67.5,0.01,9.0,0.4,3.75,27.0,1.0,0.0,0.0,2.0,0.14,3.0,6.0,3.0,5.0,7.0,0.0,3.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,3.0,0.25,2.0,3.0,2.0,3.0,4.0,0.0,2.0,0
10.0,9.0,4.0,2.0,0.0,16.0,5.0,0.11,8.0,5.0,1.0,20.0,1.0,0.0,44.0,0.0,5.0,1.0,39.61,17.08,11555.16,0.23,128.0,0.06,641.95,676.53,0.2,4.0,8.0,17.0,0.09,61.0,67.0,25.0,14.0,58.0,4.35,46.0,1
27.0,1.0,1.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0,1.0,42.0,1.0,0.0,412.0,0.0,1.0,1.0,19.25,316.29,1925547.43,2.02,1522.0,0.0,106974.86,6088.0,1.0,0.0,0.0,43.0,0.0,492.0,1030.0,7.0,9.0,468.0,6.15,412.0,0
14.0,15.0,10.0,1.0,26.0,24.0,8.0,0.1,10.0,6.0,0.75,42.0,4.0,0.43,78.0,0.0,3.0,0.38,88.38,23.75,49853.91,0.7,337.0,0.04,2769.66,2099.11,0.5,7.0,12.0,36.0,0.07,140.0,197.0,56.0,19.0,121.0,25.71,79.0,0
5.0,1.0,3.0,0.0,8.0,0.0,1.0,0.13,0.0,1.0,1.0,4.0,1.0,0.0,8.0,0.0,1.0,1.0,38.54,3.82,561.84,0.05,36.0,0.26,31.21,147.15,1.0,0.0,0.0,5.0,0.04,14.0,22.0,11.0,6.0,23.0,50.0,8.0,0
20.0,78.0,10.0,2.0,29.0,98.0,47.0,0.28,38.0,28.0,0.6,145.0,9.0,0.17,167.0,0.0,31.0,0.66,67.25,72.0,348604.58,1.61,701.0,0.01,19366.92,4841.73,0.19,30.0,49.0,100.0,0.21,288.0,413.0,80.0,40.0,220.0,15.66,169.0,1
0.0,9.0,0.0,11.0,7.0,16.0,5.0,0.17,8.0,1.0,0.2,18.0,1.0,0.0,18.0,0.0,5.0,1.0,30.19,11.08,3704.76,0.11,75.0,0.09,205.82,334.46,0.2,4.0,8.0,15.0,0.12,32.0,43.0,13.0,9.0,43.0,50.0,29.0,0
2.0,3.0,2.0,0.0,2.0,4.0,2.0,0.12,2.0,2.0,1.0,6.0,1.0,0.0,17.0,0.0,2.0,1.0,32.25,11.29,4115.0,0.12,75.0,0.09,228.61,364.35,0.5,1.0,2.0,6.0,0.08,32.0,43.0,17.0,12.0,24.0,10.53,17.0,0
72.0,573.0,25.0,66.0,321.0,932.0,287.0,0.32,348.0,75.0,0.26,1004.0,157.0,0.55,835.0,0.0,80.0,0.28,214.91,151.9,4958584.3,10.88,4287.0,0.01,275476.92,32644.26,0.55,292.0,474.0,719.0,0.22,1681.0,2606.0,166.0,30.0,1296.0,31.67,901.0,1
