LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,label
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0
5.0,13.0,3.0,1.0,7.0,5.0,1.0,20.0,36.0,16.23,9480.0,0.19,113.0,0.06,526.67,584.2,51.0,62.0,22.0,14.0,31.0,1
7.0,7.0,0.0,2.0,4.0,4.0,1.0,33.0,49.34,16.77,13882.89,0.28,149.0,0.06,771.27,827.63,65.0,84.0,31.0,16.0,44.0,0
3.0,7.0,0.0,0.0,4.0,3.0,1.0,15.0,15.91,18.78,5610.46,0.1,67.0,0.05,311.69,298.78,26.0,41.0,9.0,13.0,20.0,0
2.0,1.0,0.0,2.0,1.0,1.0,1.0,31.0,93.78,7.65,5484.3,0.24,133.0,0.13,304.68,717.18,65.0,68.0,34.0,8.0,37.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,14.34,3.5,175.66,0.02,14.0,0.29,9.76,50.19,5.0,9.0,5.0,7.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.14,5.0,103.4,0.01,8.0,0.2,5.74,20.68,2.0,6.0,1.0,5.0,4.0,0
1.0,5.0,0.0,0.0,3.0,2.0,1.0,8.0,15.45,7.14,788.3,0.04,27.0,0.14,43.79,110.36,10.0,17.0,7.0,10.0,11.0,0
5.0,9.0,0.0,1.0,5.0,4.0,1.0,29.0,26.83,11.88,3783.11,0.11,67.0,0.08,210.17,318.58,19.0,48.0,12.0,15.0,37.0,1
2.0,5.0,0.0,0.0,3.0,1.0,1.0,8.0,24.34,6.87,1150.68,0.06,37.0,0.15,63.93,167.37,15.0,22.0,12.0,11.0,12.0,1
9.0,5.0,0.0,1.0,3.0,2.0,1.0,35.0,34.68,19.95,13803.3,0.23,136.0,0.05,766.85,691.89,57.0,79.0,20.0,14.0,48.0,0
5.0,7.0,0.0,0.0,4.0,3.0,1.0,26.0,61.8,11.18,7729.07,0.23,129.0,0.09,429.39,691.12,61.0,68.0,30.0,11.0,33.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,17.43,2.0,69.74,0.01,11.0,0.5,3.87,34.87,5.0,6.0,5.0,4.0,6.0,0
13.0,21.0,0.0,13.0,11.0,8.0,4.0,86.0,89.84,23.12,48013.0,0.69,340.0,0.04,2667.39,2076.9,131.0,209.0,51.0,18.0,115.0,0
9.0,15.0,0.0,6.0,8.0,7.0,1.0,52.0,41.92,21.95,20203.6,0.31,178.0,0.05,1122.42,920.25,69.0,109.0,22.0,14.0,70.0,1
30.0,13.0,0.0,0.0,7.0,6.0,1.0,328.0,260.81,54.0,760414.2,4.69,1933.0,0.02,42245.23,14082.68,883.0,1050.0,139.0,17.0,360.0,0
13.0,9.0,2.0,5.0,5.0,5.0,1.0,46.0,27.24,31.64,27263.85,0.29,168.0,0.03,1514.66,861.72,67.0,101.0,18.0,17.0,68.0,0
4.0,5.0,0.0,0.0,3.0,1.0,3.0,14.0,16.54,37.5,23264.66,0.21,120.0,0.03,1292.48,620.39,33.0,87.0,11.0,25.0,20.0,0
3.0,7.0,0.0,0.0,4.0,2.0,3.0,18.0,21.59,11.25,2732.61,0.08,50.0,0.09,151.81,242.9,21.0,29.0,14.0,15.0,23.0,0
3.0,1.0,0.0,2.0,1.0,1.0,1.0,6.0,44.63,2.36,249.33,0.04,27.0,0.42,13.85,105.49,13.0,14.0,11.0,4.0,13.0,1
0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,7.86,2.5,49.13,0.01,7.0,0.4,2.73,19.65,2.0,5.0,2.0,5.0,5.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,23.27,11.38,3010.96,0.09,57.0,0.09,167.28,264.7,21.0,36.0,12.0,13.0,12.0,0
15.0,13.0,0.0,3.0,7.0,5.0,1.0,54.0,26.61,52.0,71965.24,0.46,252.0,0.02,3998.07,1383.95,91.0,161.0,21.0,24.0,74.0,0
1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,11.52,3.75,161.94,0.01,13.0,0.27,9.0,43.19,5.0,8.0,4.0,6.0,7.0,0
7.0,3.0,0.0,4.0,2.0,2.0,1.0,20.0,68.75,5.85,2349.63,0.13,79.0,0.17,130.53,401.91,38.0,41.0,26.0,8.0,33.0,1
4.0,7.0,0.0,0.0,4.0,2.0,3.0,11.0,10.03,11.0,1213.98,0.04,27.0,0.09,67.44,110.36,12.0,15.0,6.0,11.0,17.0,0
4.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,30.63,9.06,2513.23,0.09,56.0,0.11,139.62,277.43,22.0,34.0,17.0,14.0,16.0,0
3.0,5.0,0.0,4.0,3.0,3.0,1.0,31.0,21.08,26.18,14449.08,0.18,122.0,0.04,802.73,551.87,48.0,74.0,11.0,12.0,45.0,0
4.0,9.0,0.0,3.0,5.0,3.0,1.0,15.0,27.74,7.13,1408.29,0.07,45.0,0.14,78.24,197.65,19.0,26.0,12.0,9.0,24.0,1
3.0,3.0,0.0,2.0,2.0,2.0,1.0,7.0,38.47,4.76,873.45,0.06,39.0,0.21,48.53,183.32,18.0,21.0,17.0,9.0,14.0,0
5.0,7.0,0.0,2.0,4.0,4.0,1.0,20.0,17.2,17.89,5502.66,0.1,68.0,0.06,305.7,307.6,23.0,45.0,9.0,14.0,29.0,0
1.0,7.0,0.0,4.0,4.0,1.0,1.0,9.0,11.32,11.79,1572.66,0.04,32.0,0.08,87.37,133.44,15.0,17.0,7.0,11.0,17.0,0
2.0,15.0,0.0,0.0,8.0,1.0,7.0,23.0,36.19,30.0,32570.2,0.36,204.0,0.03,1809.46,1085.67,60.0,144.0,20.0,20.0,27.0,1
0.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,11.07,4.38,211.89,0.02,14.0,0.23,11.77,48.43,5.0,9.0,4.0,7.0,7.0,1
2.0,5.0,1.0,0.0,3.0,1.0,1.0,13.0,23.56,11.57,3154.67,0.09,58.0,0.09,175.26,272.63,27.0,31.0,14.0,12.0,19.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,29.47,5.7,957.6,0.06,42.0,0.18,53.2,168.0,19.0,23.0,10.0,6.0,11.0,0
3.0,3.0,0.0,6.0,2.0,2.0,1.0,13.0,30.58,9.88,2986.51,0.1,61.0,0.1,165.92,302.21,24.0,37.0,17.0,14.0,24.0,1
13.0,27.0,0.0,0.0,14.0,13.0,5.0,73.0,60.57,26.0,40946.89,0.52,270.0,0.04,2274.83,1574.88,104.0,166.0,38.0,19.0,88.0,0
2.0,3.0,0.0,0.0,2.0,1.0,1.0,11.0,14.07,8.0,900.7,0.04,27.0,0.13,50.04,112.59,8.0,19.0,6.0,12.0,15.0,0
4.0,19.0,0.0,0.0,10.0,3.0,6.0,19.0,20.3,24.89,12579.06,0.17,102.0,0.04,698.84,505.33,41.0,61.0,14.0,17.0,25.0,0
11.0,9.0,0.0,10.0,5.0,4.0,1.0,31.0,40.49,19.0,14615.09,0.26,137.0,0.05,811.95,769.22,60.0,77.0,30.0,19.0,56.0,0
3.0,5.0,0.0,3.0,3.0,2.0,3.0,9.0,19.46,9.55,1773.11,0.06,40.0,0.1,98.51,185.75,15.0,25.0,11.0,14.0,17.0,0
8.0,11.0,0.0,4.0,6.0,1.0,6.0,9.0,27.28,5.88,944.71,0.05,36.0,0.17,52.48,160.54,17.0,19.0,13.0,9.0,23.0,1
3.0,3.0,0.0,6.0,2.0,2.0,1.0,10.0,28.1,9.75,2671.69,0.09,57.0,0.1,148.43,274.02,26.0,31.0,16.0,12.0,22.0,1
4.0,11.0,0.0,0.0,6.0,5.0,4.0,21.0,30.76,12.35,4694.12,0.13,76.0,0.08,260.77,380.0,28.0,48.0,17.0,15.0,27.0,0
16.0,49.0,6.0,0.0,25.0,12.0,23.0,70.0,56.62,33.38,63103.77,0.63,320.0,0.03,3505.76,1890.2,124.0,196.0,39.0,21.0,94.0,0
9.0,1.0,0.0,0.0,1.0,1.0,1.0,30.0,85.34,11.24,10787.39,0.32,170.0,0.09,599.3,959.46,64.0,106.0,37.0,13.0,42.0,0
4.0,7.0,0.0,0.0,4.0,2.0,3.0,23.0,20.77,27.38,15572.12,0.19,110.0,0.04,865.12,568.69,49.0,61.0,17.0,19.0,27.0,0
3.0,19.0,0.0,0.0,10.0,10.0,10.0,15.0,29.61,12.83,4876.4,0.13,84.0,0.08,270.91,379.98,28.0,56.0,12.0,11.0,20.0,0
7.0,13.0,0.0,1.0,7.0,5.0,4.0,34.0,24.91,22.17,12240.48,0.18,106.0,0.05,680.03,552.2,42.0,64.0,18.0,19.0,44.0,1
2.0,9.0,0.0,2.0,5.0,5.0,1.0,12.0,61.31,10.19,6360.68,0.21,119.0,0.1,353.37,624.5,50.0,69.0,27.0,11.0,18.0,0
4.0,3.0,0.0,3.0,2.0,2.0,1.0,9.0,22.03,5.4,642.29,0.04,28.0,0.19,35.68,118.94,12.0,16.0,10.0,9.0,18.0,1
4.0,5.0,0.0,0.0,3.0,3.0,1.0,20.0,33.43,7.76,2015.7,0.09,54.0,0.13,111.98,259.6,24.0,30.0,17.0,11.0,26.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,12.55,10.83,1473.33,0.05,34.0,0.09,81.85,136.0,13.0,21.0,6.0,10.0,10.0,0
2.0,9.0,0.0,0.0,5.0,5.0,1.0,23.0,26.56,11.54,3536.48,0.1,66.0,0.09,196.47,306.49,25.0,41.0,13.0,12.0,27.0,0
20.0,3.0,0.0,8.0,2.0,2.0,1.0,43.0,74.92,23.55,41558.92,0.59,293.0,0.04,2308.83,1764.55,133.0,160.0,48.0,17.0,74.0,0
7.0,11.0,0.0,9.0,6.0,5.0,4.0,42.0,61.34,13.76,11621.51,0.28,152.0,0.07,645.64,844.3,72.0,80.0,34.0,13.0,60.0,0
4.0,9.0,0.0,0.0,5.0,5.0,4.0,10.0,32.47,10.83,3810.6,0.12,71.0,0.09,211.7,351.75,30.0,41.0,18.0,13.0,16.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,12.0,14.23,6.3,564.63,0.03,25.0,0.16,31.37,89.62,9.0,16.0,5.0,7.0,15.0,0
7.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,45.59,10.0,4559.43,0.15,97.0,0.1,253.3,455.94,45.0,52.0,18.0,8.0,22.0,0
4.0,3.0,0.0,3.0,2.0,1.0,1.0,7.0,13.83,11.25,1750.38,0.05,36.0,0.09,97.24,155.59,15.0,21.0,8.0,12.0,16.0,0
2.0,5.0,0.0,0.0,3.0,2.0,1.0,14.0,17.79,7.5,1000.78,0.04,32.0,0.13,55.6,133.44,15.0,17.0,9.0,9.0,18.0,0
12.0,29.0,2.0,8.0,15.0,14.0,14.0,64.0,59.44,29.62,52130.58,0.59,298.0,0.03,2896.14,1760.25,110.0,188.0,39.0,21.0,88.0,0
1.0,11.0,1.0,1.0,6.0,4.0,3.0,26.0,46.75,13.81,8918.62,0.22,115.0,0.07,495.48,645.69,52.0,63.0,32.0,17.0,31.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,6.0,13.18,4.2,232.47,0.02,16.0,0.24,12.92,55.35,7.0,9.0,5.0,6.0,9.0,0
1.0,21.0,0.0,0.0,11.0,10.0,1.0,76.0,122.13,11.89,17279.45,0.48,263.0,0.08,959.97,1452.7,113.0,150.0,38.0,8.0,80.0,0
9.0,5.0,0.0,1.0,3.0,3.0,1.0,34.0,107.75,6.33,4322.05,0.23,125.0,0.16,240.11,682.43,57.0,68.0,36.0,8.0,46.0,0
8.0,11.0,0.0,0.0,6.0,5.0,1.0,44.0,29.18,26.39,20332.36,0.26,149.0,0.04,1129.58,770.32,59.0,90.0,19.0,17.0,54.0,0
0.0,5.0,0.0,0.0,3.0,3.0,1.0,12.0,26.06,5.6,817.31,0.05,35.0,0.18,45.41,145.95,14.0,21.0,10.0,8.0,14.0,0
3.0,13.0,0.0,0.0,7.0,2.0,1.0,46.0,36.34,24.0,20930.19,0.29,165.0,0.04,1162.79,872.09,69.0,96.0,23.0,16.0,51.0,0
1.0,1.0,0.0,3.0,1.0,1.0,1.0,10.0,42.55,6.4,1742.87,0.09,62.0,0.16,96.83,272.32,32.0,30.0,15.0,6.0,16.0,0
3.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,22.15,4.13,376.93,0.03,24.0,0.24,20.94,91.38,11.0,13.0,8.0,6.0,12.0,0
7.0,7.0,1.0,4.0,4.0,2.0,3.0,27.0,29.64,15.79,7390.21,0.16,92.0,0.06,410.57,468.05,40.0,52.0,19.0,15.0,41.0,0
20.0,5.0,1.0,40.0,3.0,3.0,1.0,80.0,127.51,21.99,61634.6,0.93,434.0,0.05,3424.14,2803.39,171.0,263.0,70.0,18.0,152.0,1
1.0,3.0,0.0,0.0,2.0,1.0,1.0,7.0,13.39,5.25,369.12,0.02,19.0,0.19,20.51,70.31,9.0,10.0,6.0,7.0,10.0,0
3.0,1.0,0.0,8.0,1.0,1.0,1.0,14.0,35.93,5.65,1148.47,0.07,47.0,0.18,63.8,203.13,21.0,26.0,13.0,7.0,27.0,0
0.0,5.0,0.0,0.0,3.0,3.0,1.0,9.0,19.11,8.4,1348.53,0.05,36.0,0.12,74.92,160.54,14.0,22.0,10.0,12.0,11.0,1
2.0,3.0,0.0,0.0,2.0,2.0,1.0,25.0,126.26,8.57,9276.22,0.36,202.0,0.12,515.35,1082.23,100.0,102.0,35.0,6.0,27.0,0
3.0,17.0,0.0,0.0,9.0,3.0,8.0,23.0,22.06,30.35,20327.18,0.22,125.0,0.03,1129.29,669.69,43.0,82.0,17.0,24.0,28.0,1
0.0,19.0,0.0,0.0,10.0,6.0,7.0,12.0,9.18,43.2,17128.1,0.13,97.0,0.02,951.56,396.48,36.0,61.0,5.0,12.0,14.0,1
3.0,5.0,0.0,0.0,3.0,3.0,3.0,11.0,12.96,11.14,1609.36,0.05,34.0,0.09,89.41,144.43,13.0,21.0,7.0,12.0,16.0,0
5.0,11.0,0.0,0.0,6.0,4.0,1.0,31.0,28.71,14.73,6232.9,0.14,88.0,0.07,346.27,423.05,34.0,54.0,15.0,13.0,39.0,1
1.0,13.0,0.0,0.0,7.0,2.0,5.0,19.0,15.37,20.54,6486.42,0.11,65.0,0.05,360.36,315.77,29.0,36.0,12.0,17.0,22.0,0
0.0,13.0,0.0,0.0,7.0,1.0,7.0,12.0,9.13,19.25,3384.34,0.06,45.0,0.05,188.02,175.81,14.0,31.0,4.0,11.0,14.0,0
0.0,13.0,0.0,0.0,7.0,3.0,4.0,12.0,32.35,19.5,12301.49,0.21,124.0,0.05,683.42,630.85,39.0,85.0,17.0,17.0,14.0,0
6.0,13.0,0.0,2.0,7.0,5.0,6.0,41.0,58.54,15.65,14331.67,0.31,164.0,0.06,796.2,915.93,76.0,88.0,34.0,14.0,53.0,0
6.0,7.0,1.0,0.0,4.0,3.0,1.0,30.0,23.21,21.14,10374.57,0.16,100.0,0.05,576.36,490.69,37.0,63.0,14.0,16.0,39.0,0
4.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,13.11,4.8,301.96,0.02,17.0,0.21,16.78,62.91,6.0,11.0,5.0,8.0,11.0,0
0.0,5.0,0.0,0.0,3.0,3.0,3.0,7.0,22.51,8.0,1440.68,0.06,41.0,0.13,80.04,180.09,12.0,29.0,9.0,12.0,9.0,0
2.0,9.0,1.0,1.0,5.0,3.0,3.0,15.0,16.32,13.36,2916.76,0.07,47.0,0.07,162.04,218.26,21.0,26.0,11.0,14.0,22.0,0
5.0,7.0,0.0,1.0,4.0,3.0,1.0,46.0,58.78,20.76,25324.22,0.41,213.0,0.05,1406.9,1220.05,96.0,117.0,37.0,16.0,54.0,0
8.0,3.0,0.0,3.0,2.0,2.0,1.0,28.0,11.31,65.33,48284.58,0.25,171.0,0.02,2682.48,739.05,56.0,115.0,6.0,14.0,42.0,0
5.0,5.0,1.0,0.0,3.0,1.0,1.0,14.0,19.11,12.55,3007.76,0.08,53.0,0.08,167.1,239.75,23.0,30.0,11.0,12.0,22.0,1
3.0,9.0,0.0,1.0,5.0,4.0,4.0,21.0,32.6,13.42,5872.0,0.15,86.0,0.07,326.22,437.52,34.0,52.0,19.0,15.0,27.0,0
1.0,13.0,0.0,0.0,7.0,3.0,6.0,10.0,30.17,7.14,1539.24,0.07,47.0,0.14,85.51,215.49,20.0,27.0,14.0,10.0,13.0,0
13.0,19.0,0.0,4.0,10.0,6.0,4.0,60.0,47.61,28.0,37324.56,0.44,235.0,0.04,2073.59,1333.02,112.0,123.0,34.0,17.0,79.0,0
1.0,3.0,0.0,1.0,2.0,2.0,1.0,8.0,18.12,4.08,302.2,0.02,20.0,0.24,16.79,74.01,7.0,13.0,6.0,7.0,12.0,0
2.0,23.0,0.0,0.0,12.0,7.0,9.0,28.0,43.31,22.27,21471.02,0.32,170.0,0.04,1192.83,964.31,75.0,95.0,32.0,19.0,32.0,0
24.0,31.0,0.0,0.0,16.0,14.0,1.0,219.0,167.38,43.03,309865.86,2.4,1054.0,0.02,17214.77,7201.87,491.0,563.0,97.0,17.0,245.0,0
4.0,9.0,3.0,2.0,5.0,3.0,3.0,17.0,29.78,11.63,4029.0,0.12,67.0,0.09,223.83,346.38,26.0,41.0,19.0,17.0,28.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,11.16,3.12,108.97,0.01,11.0,0.32,6.05,34.87,5.0,6.0,4.0,5.0,5.0,0
2.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,21.63,10.77,2509.12,0.08,49.0,0.09,139.4,232.99,20.0,29.0,13.0,14.0,11.0,0
8.0,7.0,0.0,0.0,4.0,2.0,4.0,21.0,26.5,19.8,10387.42,0.17,104.0,0.05,577.08,524.62,33.0,71.0,15.0,18.0,31.0,0
2.0,5.0,0.0,0.0,3.0,3.0,1.0,18.0,16.25,12.0,2340.5,0.07,42.0,0.08,130.03,195.04,16.0,26.0,10.0,15.0,23.0,0
6.0,11.0,0.0,2.0,6.0,4.0,1.0,23.0,23.43,28.44,18957.02,0.22,131.0,0.04,1053.17,666.46,64.0,67.0,18.0,16.0,34.0,0
19.0,11.0,6.0,6.0,6.0,5.0,1.0,45.0,38.01,28.21,30254.54,0.36,192.0,0.04,1680.81,1072.31,79.0,113.0,28.0,20.0,78.0,1
2.0,47.0,0.0,0.0,24.0,2.0,18.0,77.0,25.46,49.24,61718.34,0.42,231.0,0.02,3428.8,1253.47,94.0,137.0,21.0,22.0,81.0,1
4.0,3.0,0.0,5.0,2.0,2.0,1.0,12.0,27.06,6.82,1257.8,0.06,42.0,0.15,69.88,184.48,15.0,27.0,11.0,10.0,23.0,1
2.0,9.0,0.0,0.0,5.0,3.0,1.0,22.0,30.49,15.43,7257.61,0.16,89.0,0.06,403.2,470.4,36.0,53.0,21.0,18.0,26.0,0
5.0,7.0,0.0,8.0,4.0,4.0,3.0,22.0,47.06,8.94,3759.12,0.14,82.0,0.11,208.84,420.6,39.0,43.0,24.0,11.0,37.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,17.79,2.92,151.35,0.02,15.0,0.34,8.41,51.89,7.0,8.0,6.0,5.0,6.0,0
3.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,23.78,7.5,1337.83,0.06,40.0,0.13,74.32,178.38,15.0,25.0,11.0,11.0,14.0,0
13.0,3.0,0.0,16.0,2.0,2.0,1.0,38.0,102.96,10.3,10918.78,0.35,181.0,0.1,606.6,1060.29,88.0,93.0,47.0,11.0,69.0,0
5.0,19.0,0.0,0.0,10.0,7.0,9.0,28.0,16.84,24.5,10109.84,0.14,90.0,0.04,561.66,412.65,35.0,55.0,10.0,14.0,35.0,1
5.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,17.93,10.93,2142.0,0.07,49.0,0.09,119.0,196.0,17.0,32.0,7.0,9.0,16.0,0
2.0,5.0,1.0,7.0,3.0,3.0,1.0,12.0,26.42,12.38,4045.39,0.11,68.0,0.08,224.74,326.9,33.0,35.0,16.0,12.0,25.0,1
1.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,19.38,8.55,1416.47,0.06,39.0,0.12,78.69,165.67,19.0,20.0,10.0,9.0,11.0,0
7.0,1.0,0.0,7.0,1.0,1.0,1.0,9.0,51.98,2.0,207.93,0.03,29.0,0.5,11.55,103.96,12.0,17.0,9.0,3.0,25.0,0
4.0,9.0,0.0,0.0,5.0,2.0,1.0,27.0,27.63,20.7,11840.9,0.19,109.0,0.05,657.83,572.02,46.0,63.0,20.0,18.0,33.0,0
4.0,11.0,0.0,24.0,6.0,2.0,3.0,37.0,38.96,15.3,9119.66,0.2,112.0,0.07,506.65,596.06,51.0,61.0,25.0,15.0,65.0,0
20.0,33.0,1.0,18.0,17.0,11.0,4.0,88.0,60.58,31.88,61556.21,0.64,314.0,0.03,3419.79,1931.02,142.0,172.0,49.0,22.0,129.0,1
2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,30.47,2.0,121.89,0.02,17.0,0.5,6.77,60.94,8.0,9.0,8.0,4.0,7.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,14.34,4.0,229.44,0.02,16.0,0.25,12.75,57.36,4.0,12.0,4.0,8.0,8.0,0
2.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,27.13,8.14,1798.93,0.07,47.0,0.12,99.94,220.92,19.0,28.0,14.0,12.0,12.0,0
2.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,12.69,7.58,729.6,0.03,26.0,0.13,40.53,96.21,13.0,13.0,6.0,7.0,12.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,16.48,2.5,103.02,0.01,13.0,0.4,5.72,41.21,4.0,9.0,4.0,5.0,11.0,0
2.0,3.0,0.0,5.0,2.0,2.0,1.0,10.0,18.56,5.33,527.95,0.03,26.0,0.19,29.33,98.99,8.0,18.0,6.0,8.0,19.0,0
6.0,29.0,0.0,6.0,15.0,15.0,1.0,61.0,69.67,21.68,32737.1,0.5,275.0,0.05,1818.73,1510.26,134.0,141.0,34.0,11.0,75.0,0
2.0,7.0,0.0,0.0,4.0,3.0,4.0,10.0,14.15,9.0,1146.39,0.04,29.0,0.11,63.69,127.38,9.0,20.0,7.0,14.0,15.0,0
9.0,15.0,0.0,6.0,8.0,5.0,8.0,45.0,50.87,17.03,14758.72,0.29,156.0,0.06,819.93,866.52,66.0,90.0,31.0,16.0,63.0,0
2.0,21.0,0.0,0.0,11.0,4.0,1.0,63.0,56.82,22.34,28372.12,0.42,237.0,0.04,1576.23,1269.74,108.0,129.0,29.0,12.0,67.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,22.0,39.49,7.15,2019.08,0.09,57.0,0.14,112.17,282.39,26.0,31.0,20.0,11.0,23.0,1
0.0,5.0,0.0,0.0,3.0,1.0,3.0,7.0,9.98,9.0,808.73,0.03,23.0,0.11,44.93,89.86,9.0,14.0,5.0,10.0,9.0,0
5.0,7.0,0.0,2.0,4.0,1.0,1.0,21.0,21.15,12.0,3045.88,0.08,54.0,0.08,169.22,253.82,24.0,30.0,13.0,13.0,30.0,1
2.0,11.0,0.0,0.0,6.0,5.0,3.0,30.0,38.16,9.17,3206.27,0.12,72.0,0.11,178.13,349.77,30.0,42.0,18.0,11.0,34.0,0
10.0,11.0,1.0,14.0,6.0,5.0,1.0,41.0,49.28,21.6,22990.73,0.35,200.0,0.05,1277.26,1064.39,72.0,128.0,25.0,15.0,68.0,1
6.0,1.0,0.0,0.0,1.0,1.0,1.0,19.0,25.32,22.4,12703.26,0.19,136.0,0.04,705.74,567.11,56.0,80.0,10.0,8.0,27.0,0
3.0,1.0,0.0,3.0,1.0,1.0,1.0,7.0,73.22,2.13,330.63,0.05,36.0,0.47,18.37,155.59,17.0,19.0,16.0,4.0,15.0,0
29.0,73.0,23.0,6.0,37.0,35.0,22.0,165.0,91.19,53.49,260896.68,1.63,725.0,0.02,14494.26,4877.74,298.0,427.0,78.0,28.0,225.0,1
4.0,19.0,2.0,5.0,10.0,6.0,6.0,19.0,44.71,25.62,29360.83,0.38,201.0,0.04,1631.16,1145.79,82.0,119.0,32.0,20.0,32.0,0
5.0,11.0,0.0,4.0,6.0,6.0,4.0,25.0,34.28,12.19,5091.77,0.14,86.0,0.08,282.88,417.79,30.0,56.0,16.0,13.0,36.0,0
5.0,11.0,0.0,0.0,6.0,5.0,1.0,24.0,39.76,15.36,9381.29,0.2,114.0,0.07,521.17,610.76,48.0,66.0,25.0,16.0,31.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,20.16,2.92,171.53,0.02,17.0,0.34,9.53,58.81,7.0,10.0,6.0,5.0,6.0,0
4.0,7.0,0.0,3.0,4.0,2.0,1.0,16.0,17.23,10.45,1881.89,0.06,41.0,0.1,104.55,180.09,19.0,22.0,10.0,11.0,26.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,12.85,3.5,157.4,0.01,13.0,0.29,8.74,44.97,4.0,9.0,4.0,7.0,7.0,1
8.0,7.0,0.0,10.0,4.0,2.0,1.0,25.0,29.06,14.4,6025.39,0.14,88.0,0.07,334.74,418.43,36.0,52.0,15.0,12.0,45.0,0
2.0,13.0,2.0,3.0,7.0,7.0,1.0,51.0,57.84,18.25,19263.93,0.35,189.0,0.05,1070.22,1055.56,73.0,116.0,32.0,16.0,60.0,0
2.0,3.0,0.0,8.0,2.0,2.0,1.0,8.0,13.66,4.2,240.91,0.02,16.0,0.24,13.38,57.36,6.0,10.0,5.0,7.0,18.0,1
0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,7.83,4.67,170.53,0.01,11.0,0.21,9.47,36.54,4.0,7.0,3.0,7.0,4.0,0
8.0,47.0,0.0,6.0,24.0,3.0,20.0,66.0,63.92,21.35,29145.81,0.45,233.0,0.05,1619.21,1364.91,103.0,130.0,41.0,17.0,82.0,1
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,6.74,3.75,94.75,0.01,9.0,0.27,5.26,25.27,3.0,6.0,2.0,5.0,4.0,0
4.0,5.0,0.0,0.0,3.0,3.0,1.0,14.0,19.7,8.56,1442.08,0.06,39.0,0.12,80.12,168.56,14.0,25.0,9.0,11.0,20.0,0
1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,10.34,2.0,41.36,0.01,8.0,0.5,2.3,20.68,2.0,6.0,2.0,4.0,6.0,0
1.0,5.0,0.0,0.0,3.0,2.0,1.0,16.0,14.69,14.22,2972.07,0.07,45.0,0.07,165.11,208.97,16.0,29.0,9.0,16.0,19.0,0
2.0,3.0,0.0,4.0,2.0,2.0,1.0,7.0,13.39,5.25,369.12,0.02,19.0,0.19,20.51,70.31,9.0,10.0,6.0,7.0,15.0,1
4.0,9.0,0.0,0.0,5.0,5.0,1.0,41.0,35.03,21.35,15966.75,0.25,147.0,0.05,887.04,747.86,61.0,86.0,20.0,14.0,47.0,0
5.0,1.0,0.0,8.0,1.0,1.0,1.0,27.0,34.78,13.33,6183.75,0.15,104.0,0.08,343.54,463.78,32.0,72.0,12.0,10.0,42.0,0
